将身儿来至在大街口,0,将身儿来至在大街口，
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,12298177.18833539,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,12364984.64543561,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,12408970.945457209,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,12425785.806437682,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,12437352.614553196,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,12437352.614553196,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_13,公主赠我的金鈚箭，,12463626.990115017,0.0
daxp-WoZhuYe-SiLangTanMu.xml_2,众卿随忙挂点亲率官员，,12468367.630127352,0.0
sdxp-WoHeNi-SiLangTanMu.xml_11,公主虽然不阻拦，,12505630.59552455,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_1,受逼迫去捡柴泪如雨下，,12525189.820539398,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,12556146.851812715,0.0
lsxp-ZouYingLong-DaYanSong.xml_8,上面坐的是有道君，,12566980.514311573,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_1,贼昏王篡了位谋乱邦家。,12602401.448302828,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,12602614.981779056,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,12626340.45721755,0.0
daxp-ErTingDe-SuoLinNang.xml_10,蠢才问话太潦草，,12629814.192820821,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,12638740.944223715,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,12647079.915018212,0.6666666666666666
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,12663817.734975327,0.0
daxp-DangRiLi-SuoLinNang.xml_2,在轿中只觉得天昏地暗。,12669352.321381398,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_9,年迈老丈命染黄沙。,12682374.487931782,0.0
sdxp-DangNianHan-SanJiZhang.xml_11,淮阴漂母救韩信，,12709423.222377796,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,12807370.79528316,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,12817368.42152214,0.0
daxp-DiTouLi-NvQiJie.xml_2,未曾开言我心好惨，,12848215.115740526,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,12849681.826102957,0.2222222222222222
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,12849681.826102957,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,12869609.362669237,0.2222222222222222
daxp-LaoDieDie-DaYuShaJia-2.xml_0,老爹爹清晨起前去出首，,12929969.565696368,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_4,此一番领兵去镇守，,12931019.311659709,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,12936121.287633246,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,12936121.287633246,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_17,红珊瑚碧翡翠样样倶全。,12944447.121286595,0.0
daxp-MuQinBu-FengHuanChao.xml_2,自古常言道得好，,12949554.121571038,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,12981158.817994675,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,13019730.676239846,0.0
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,13050150.442332966,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_13,我好（呃）比波浪中失舵的舟船（喏）。,13064864.525351573,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_5,杀猪（喏）沽（哇）酒款待于他，,13066382.647567196,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_0,娘子不（哇）必太烈性，,13070808.360050589,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,13101241.628321411,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,13169482.17106573,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,13173090.573040448,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_5,靠山近水把管收。,13235930.658375341,0.0
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,13242701.233182544,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_1,文韬武略智谋高。,13250514.660911536,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_0,老爹爹请息（呀）怒容儿细讲，,13257297.655177902,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_13,我好（哇）比波浪中失舵的舟船（哪）。,13285564.17127141,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,13290986.994948195,0.0
lsxp-DaHeYi-SiLangTanMu.xml_30,自己骨肉认不清。,13305213.341125885,0.0
daeh-ZiNaRi-ErJinGong.xml_1,独坐在寒宫院闷闷悠悠。,13340339.945349073,0.1111111111111111
daxp-XiRiLiang-LongFengChengXiang.xml_2,暗地堪笑我兄长，,13376412.981806017,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,13376832.439017871,0.1111111111111111
daeh-NaRiFeng-YuanXiaoMi.xml_5,那厢流泪这厢啼。,13387426.809754986,0.0
daxp-SuSanLi-NvQiJie.xml_5,与我那三郎把信传。,13405372.035896048,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,13407115.554941224,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_12,越思越想好伤惨，,13432569.290793598,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,13432706.142615579,0.0
lseh-JinZhongXiang-ShangTianTai.xml_3,武仗着姚皇兄保定乾坤。,13448497.66296816,0.0
daxp-LaoDieDie-YuZhouFeng.xml_0,老爹爹发恩德将本修上，,13449784.951195247,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_11,想必是徐杨进了昭阳。,13455028.44170456,0.0
daxp-XiRiLi-LongFengChengXiang.xml_2,暗地堪笑奴兄长，,13467203.022513235,0.0
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,13480657.863820432,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_11,鸡鸣犬吠五更（呃）天，,13495652.741714936,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_5,每日里在书房苦读圣贤。,13524490.07888934,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,13564114.922444673,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_28,越思越想好伤惨，,13594493.327581005,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_13,哀求娘子（喏）舍亲（呐）生。,13598174.835142845,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,13606197.519075494,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_17,买绫罗与绸缎、打首饰和簪环，,13621029.799248286,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,13633438.890409423,0.0
daeh-WuDuanQiao-BiYuZan.xml_1,薄命自伤怨红颜。,13648791.015954446,0.0
lsxp-DaHeYi-SiLangTanMu.xml_17,弟兄对坐叙寒温。,13678427.512057815,0.0
daxp-ChunQiuTing-SuoLinNang.xml_11,必有隐情在心潮。,13690412.534264317,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_22,贪图富贵来害我，,13695869.957059497,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,13703483.625921926,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_6,贪图富贵来害我，,13712341.506205548,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_6,有一桩心腹事不敢明言。,13720244.902953468,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,13727552.546077922,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_19,我若探母不回转，,13746997.870352278,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,13747470.559505807,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_2,病恹恹身无力难以挣扎。,13749352.371848589,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,13751371.029433448,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_12,听谯楼打罢了二（喏）更鼓下，,13754918.458512157,0.0
daxp-DuiLingHua-BiYuZan.xml_2,果然是成佳偶两心欢恋，,13769802.723096238,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,13804638.588138597,0.1111111111111111
daxp-DuiLingHua-BiYuZan.xml_0,对菱花暗地里芳心自转，,13809258.90849147,0.0
daeh-ZuoChunGui-XiShi.xml_0,坐春闺只觉得光明似箭，,13827416.313228754,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_27,鸡鸣犬吠五更（哪）天，,13837245.988343947,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,13843374.262853015,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,13891854.001005633,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_19,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,13895060.55427083,0.0
daeh-NuZiYou-TouJunBieYao.xml_0,奴自幼在闺阁娇生惯养，,13906545.219739612,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_4,恨平王无道纲常乱，,13922435.056141099,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_5,不知道他与我是否一般。,13937331.126575937,0.0
daxp-SuSanLi-NvQiJie.xml_3,过往的君子听我言。,13943047.232209424,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_0,王春娥坐草堂自思自叹，,13962206.51996659,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,13979669.294202486,0.0
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,13992025.526368877,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,14015427.279221427,0.0
daxp-FeiShiWo-TaoHuaCun.xml_9,你必须眼观六路耳听八方。,14059402.144623794,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,14071885.862008978,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_5,贼好比曹阿瞒半点不差，,14090189.325616434,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,14098689.592886662,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,14098689.592886662,0.0
lsxp-QingGongYan-FaDongWu.xml_3,又谁知中途两离分。,14101249.735846467,0.0
sdxp-SuLongWei-WuJiaPo.xml_33,家人小厮有万千。,14124523.996326067,0.0
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,14129259.161884893,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_5,实指望教训他终身有靠，,14132120.408246536,0.1111111111111111
daeh-ZaoBuXing-HeHouMaDian.xml_3,反倒说为嫂我拦阻有差，,14184361.155537043,0.0
daxp-ErDeFu-HongNiGuan.xml_0,儿的父为国家阵前命丧，,14220322.639056139,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,14250137.287253624,0.0
sdxp-SuLongWei-WuJiaPo.xml_37,欺奴犹如欺了天。,14269280.717096185,0.0
daxp-ErTingDe-SuoLinNang.xml_31,救她饥渴胜琼瑶。,14355165.89943701,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_11,我好比龙游在浅沙滩。,14370618.556480838,0.1111111111111111
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,14414847.302110506,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_0,蒙君子至殷勤再三问话，,14427641.820414528,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,14437723.643420495,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_5,眼睁（呐）睁有何人去（呀）把纸烧。,14471157.478195092,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,14475800.30479375,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,14481062.923485631,0.0
daxp-FeiShiWo-TaoHuaCun.xml_12,响一声你就还一掌，,14481179.251934007,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_3,老薛保好一似浪里舟船。,14507085.285045322,0.0
sdxp-SuLongWei-WuJiaPo.xml_20,为何来在大道边。,14543711.879649013,0.3333333333333333
lsxp-ZouYingLong-DaYanSong.xml_1,在朝房来了我这保国忠。,14583614.788317135,0.2222222222222222
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,14589052.270544058,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,14589377.468948737,0.0
daxp-FeiShiWo-TaoHuaCun.xml_11,是不是有人拍巴掌。,14599922.876705276,0.0
daeh-NuZiYou-TouJunBieYao.xml_1,为薛郎我父女断绝情长。,14650937.756140377,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_11,我好比龙游在浅沙滩。,14688556.028799398,0.1111111111111111
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,14708543.177782927,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_35,父母的冤仇化尘烟，,14709522.982035216,0.0
lseh-YangYanZhao-PengBei.xml_2,迈虎步我且把宝帐来进，,14770232.732293744,0.1111111111111111
daxp-FeiShiWo-TaoHuaCun.xml_1,只怪你呆头呆脑慌慌张张。,14787956.000717249,0.0
sdxp-WoHeNi-SiLangTanMu.xml_27,你要见高堂母我不阻拦。,14809765.466163503,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,14813318.645792063,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,14831873.701165738,0.0
lsxp-DaHeYi-SiLangTanMu.xml_7,将身站在了阶前等，,14870595.993589442,0.3333333333333333
daxp-DangRiLi-SuoLinNang.xml_5,隔帘儿我也曾侧目偷观。,14872389.368379658,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,14911153.526740318,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,14911153.526740318,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_19,父母的冤仇化尘烟，,14916000.8201002,0.0
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,14919679.391123386,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,14922751.40889717,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,14936015.626104077,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_8,一路上秋毫无犯军威壮，,14939606.028961847,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_11,两旁的文武臣珠泪如麻，,14950020.237480074,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,14952713.91958166,0.3333333333333333
daeh-SunShangXiang-BieHuangGong.xml_2,遭不幸父王爷把驾来晏，,14979951.725175811,0.1111111111111111
lsxp-ZiGuDao-HuangHeLou.xml_0,自古道吉人有天相，,14988234.449965445,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,15029269.42758635,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,15040549.38150231,0.0
lsxp-YiShiWu-YuCangJian.xml_0,一事无成两鬓斑，,15060052.34367091,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_7,等候了薛倚儿转回家园。,15065496.605166247,0.1111111111111111
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,15076224.795179486,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,15098957.312017351,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_4,有生之日责当尽，,15118830.476830957,0.0
daeh-SunShangXiang-BieHuangGong.xml_5,又谁知弄假成真反配凤鸾。,15118916.46557792,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_0,两国交锋龙虎斗，,15122825.961815841,0.0
lsxp-WeiCengKai-QiYuanBao.xml_9,望求太爷与我作主张（啊）。,15129300.001842668,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,15130030.33967246,0.0
lsxp-DaHeYi-SiLangTanMu.xml_5,弟兄们分别十五春，,15143412.253695512,0.0
daxp-XiRiLi-LongFengChengXiang.xml_5,纵有大事料无妨。,15155313.789621904,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,15176787.514516696,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,15181608.038747229,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,15206141.807430588,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,15230115.208330987,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,15238920.98231167,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,15283157.197358256,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,15285795.645685636,0.0
daeh-ZuoChunGui-XiShi.xml_1,无限的闲愁恨尽上眉尖。,15291613.042570231,0.0
lsxp-ZheYiFeng-DingJunShan.xml_8,三军与（呀）爷归营号，,15314275.539424783,0.0
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,15326495.530877283,0.0
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,15346803.210366992,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,15369021.503487157,0.0
daeh-SunShangXiang-BieHuangGong.xml_3,留下了孙仲谋执掌江南。,15372295.641719867,0.0
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,15413732.73138085,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,15439043.503946623,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,15447067.424487354,0.1111111111111111
daeh-SunShangXiang-BieHuangGong.xml_6,回荆州未三载诓我回转，,15449178.90377869,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,15463478.682001254,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_1,想起了我老爷好不惨然。,15494974.785089418,0.0
daxp-QiaoLouShang-HuangShanLei.xml_0,谯楼上二更鼓声声送听，,15503105.853658963,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,15509237.450875975,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,15515092.928964548,0.1111111111111111
daxp-LaoDieDie-DaYuShaJia-1.xml_3,等候了爹爹回细问根由。,15622748.275215864,0.0
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,15628218.923583262,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,15636061.927940156,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,15640559.463531805,0.1111111111111111
lsxp-JianMaSu-ZhanMaSu.xml_2,大胆不听我的话，,15665223.946973074,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_29,府内金银堆如山。,15669362.5681827,0.0
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,15669364.424531564,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,15669825.412975818,0.1111111111111111
lsxp-ZiGuDao-HuangHeLou.xml_5,四将军保架料也无妨。,15681777.127172036,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,15707148.817853894,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,15711543.82161082,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,15721925.577358574,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,15734902.118677452,0.0
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,15837353.652348338,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,15889697.195812894,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,15901800.13563825,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,15927504.328572022,0.0
lseh-WeiKaiYan-RangXuZhou.xml_5,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,15945834.732557379,0.0
sdxp-SuLongWei-WuJiaPo.xml_8,为军哪怕到官前。,15961827.804357944,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_2,眼见得忠良无救应，,15972064.971612722,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,15973939.79919086,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,15976004.321016995,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,16006519.982594442,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_4,此一番领（呃）兵去镇守，,16063084.955038125,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,16089107.32239673,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,16141625.022052234,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_1,我和你好夫妻恩德不浅，,16156936.180875065,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,16202689.806458803,0.1111111111111111
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,16232698.201011216,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,16236681.654241238,0.2222222222222222
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,16280002.806371836,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,16306258.00711227,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_9,只骂得贼昏王扭转身驱、闭目合晴、羞羞惭惭一语不发，,16357067.403041173,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_7,萧天佐摆天门两国交战，,16372955.414103266,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,16387874.276077997,0.0
sdxp-SuLongWei-WuJiaPo.xml_31,命人送到（那）西凉川。,16388726.919171827,0.0
daxp-ChunQiuTing-SuoLinNang.xml_31,积德才生玉树苗，,16430083.638224926,0.0
sdxp-DangNianHan-SanJiZhang.xml_16,难道说文官他就不丧身？,16431343.887525968,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,16440189.123653853,0.0
daxp-ChunQiuTing-SuoLinNang.xml_5,为何鲛珠化泪抛？,16473924.011544585,0.0
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_2,思想起从前事心中悔恨，,16476425.383221107,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,16486500.247177295,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,16488182.773612686,0.0
daxp-NiDeFu-FenHeWan.xml_1,全仗你打雁养娘亲，,16490120.79354452,0.0
lsxp-DaHeYi-SiLangTanMu.xml_27,听罢言来才知情，,16490850.209842624,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_18,背地里只把东皋公怨，,16497721.021884304,0.0
lsxp-ZiGuDao-HuangHeLou.xml_1,主公不必加愁肠。,16543441.392234433,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,16554954.395514328,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,16557661.352497853,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,16557661.352497853,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,16562586.796890127,0.0
daxp-ChunQiuTing-SuoLinNang.xml_23,他为饥寒我为娇。,16619039.496561974,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,16625727.470513193,0.1111111111111111
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,16653940.360674055,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_3,满门的家着血染红。,16654156.979669252,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,16680605.4111903,0.0
daxp-WoHeNi-SangYuanHui.xml_1,谁认你狼心狗肺的人！,16703894.131964672,0.0
daxp-QiaoLouShang-HuangShanLei.xml_9,看娇儿正酣睡恐被风侵。,16741690.806211593,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,16769831.557987897,0.0
daxp-ChunQiuTing-SuoLinNang.xml_17,问那厢因何故痛哭无聊。,16789139.615240213,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_8,只骂得贼昏王装聋作哑，,16798297.242512256,0.0
daxp-ChunQiuTing-SuoLinNang.xml_33,救她饥渴胜琼瑶。,16801128.21528502,0.0
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,16804585.94349121,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_4,左手拉住了李左车，,16836062.634778317,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,16859200.149823148,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,16891109.05758696,0.0
daxp-FeiShiWo-TaoHuaCun.xml_17,听我的号令上战场。,16894676.043880127,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,16931743.226468615,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,16947687.415289443,0.0
