番王小丑何足论,3,番王小丑何足论，
daeh-ZiNaRi-ZhuangYuanMei-1.xml_7,帝王家深宫院似水流年。,10256354.317898721,0.14285714285714285
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,10291136.502342993,0.0
daeh-ZiNaRi-ErJinGong.xml_3,太师爷一心心想篡龙楼。,10300940.032578133,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_0,老爹爹请息怒容儿细讲，,10304170.153377797,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,10331193.033149229,0.0
daxp-DiTouLi-NvQiJie.xml_5,与我那三郎把信传。,10347564.436233565,0.0
daxp-ZheCaiShi-SuoLinNang.xml_2,回首繁华如梦渺，,10388635.289590526,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,10392091.59317584,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_12,但愿得状元媒月老引线，,10394398.965424407,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_5,那厢流泪这厢啼。,10404386.68874963,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,10408565.852410413,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_0,自那日与六郎阵前相见，,10433014.678395087,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,10459720.106633909,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,10468775.570587851,0.0
daxp-ZheCaiShi-SuoLinNang.xml_7,愧我当初赠木桃。,10494459.17423836,0.0
daxp-DiTouLi-NvQiJie.xml_4,哪一位去往南京转，,10498776.859997831,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,10520676.222207056,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,10523394.944348389,0.14285714285714285
daeh-ZuoChunGui-XiShi.xml_1,无限的闲愁恨尽上眉尖。,10532666.76042676,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_12,搬一把金交椅娘且坐下，,10533750.918492444,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_3,我爹爹名姜绍贸易天涯。,10566664.347594829,0.0
daeh-SunShangXiang-BieHuangGong.xml_1,想起了已往事心内痛酸。,10575671.727418948,0.0
daeh-LiYanFei-DaBaoGuo.xml_2,太师爷奏一本进贡年下，,10589064.666386636,0.0
sdxp-WoHeNi-SiLangTanMu.xml_23,咱与你隔南北千里姻缘。,10590313.450884866,0.0
daxp-ErTingDe-SuoLinNang.xml_29,积德才生玉树苗。,10597946.491507219,0.0
daxp-ZhiJianTa-WangJiangTing.xml_0,只见他一封书信握手里，,10603036.696917219,0.0
daspd-HaiDaoBing-GuiFeiZuiJiu.xml_0,海岛冰轮初转腾；,10640796.302782254,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,10650968.595965762,0.0
daxp-FeiShiWo-TaoHuaCun.xml_3,关系你患难鸳鸯永宿在池塘。,10668947.545032857,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_2,暗地堪笑我兄长，,10678594.657864958,0.0
daxp-WoZhuYe-SiLangTanMu.xml_2,众卿随忙挂点亲率官员，,10682489.235713817,0.0
daxp-ZhiJianTa-WangJiangTing.xml_7,何必独自就暗猜疑。,10708724.358770693,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,10764155.338876544,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_3,乱军中多亏他救我回还。,10853018.831800906,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_10,只骂得贼昏王无言对答。,10918429.698634537,0.14285714285714285
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,10938170.363312302,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,10968879.416603465,0.14285714285714285
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,10973020.09807097,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,10988753.550762264,0.0
danbz-BeiJiuChan-ChunGuiMeng.xml_5,待我来搀扶（哇）你重订鸳盟。,10994609.766592233,0.0
daxp-ErTingDe-SuoLinNang.xml_19,谁能移动它半分毫。,11012984.678448297,0.0
daxp-FeiShiWo-TaoHuaCun.xml_9,你必须眼观六路耳听八方。,11045555.816169536,0.0
danbz-BeiJiuChan-ChunGuiMeng.xml_1,算当初曾经得几晌温存。,11062643.378767978,0.0
daxp-ZhiJianTa-WangJiangTing.xml_5,隐情不敢实告妻。,11065062.123905377,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_7,贼好比那司马师搅乱中华。,11084064.989900161,0.0
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,11159890.762652343,0.0
sdxp-DangNianHan-SanJiZhang.xml_12,登台拜帅天下闻。,11202674.941033831,0.0
daeh-SunShangXiang-BieHuangGong.xml_0,孙尚香坐宫院自思自叹，,11204730.217106681,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_4,这桩事闷得我柔肠百转，,11295438.188226197,0.0
daxp-ZhiJianTa-WangJiangTing.xml_1,长吁短叹语声低。,11297852.49292497,0.0
daxp-GuanShiYin-TianNvSanHua.xml_3,白鹦鹉与仙鸟在灵岩神岘上下飞翔；,11358422.975304188,0.0
daxp-ChunQiuTing-SuoLinNang.xml_25,安他半世凤凰巢。,11379536.482664587,0.0
daxp-ErTingDe-SuoLinNang.xml_23,安她半世凤凰剿。,11379536.482664587,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,11392331.028746111,0.0
daxp-LaoDieDie-YuZhouFeng.xml_2,倘若是有道君皇恩浩荡，,11448200.04531388,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,11453286.593400376,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,11509330.164519086,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,11523967.500719547,0.0
daxp-DangRiLi-SuoLinNang.xml_9,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,11563403.870096857,0.0
sdxp-SuLongWei-WuJiaPo.xml_27,三人对面（就）说分明。,11594677.322284171,0.0
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,11612965.723689988,0.0
daxp-FeiShiWo-TaoHuaCun.xml_13,响两声你就凑近身旁。,11621493.39532106,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_0,小奴才他一言问住我，,11655493.270875484,0.14285714285714285
daeh-CanQiQi-WuLongZuo.xml_1,叹红颜多薄命父母双亡。,11672223.019759951,0.0
daxp-DuiLingHua-BiYuZan.xml_2,果然是成佳偶两心欢恋，,11692698.180726441,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_0,那日风波平地起，,11720060.067796413,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_11,但愿得杨六郎心如石坚，,11745741.189171642,0.0
daxp-DiTouLi-NvQiJie.xml_7,来生变犬马我当报还。,11811200.943463819,0.0
daxp-ChunQiuTing-SuoLinNang.xml_8,亦有饥寒悲怀抱，,11864176.445124589,0.0
daeh-NuZiYou-TouJunBieYao.xml_2,但愿得去投军功名有望，,12054054.214985166,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,12087019.025861396,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,12115827.375585593,0.0
daxp-FeiShiWo-TaoHuaCun.xml_15,那就是来了我西厢带路的小红娘。,12121067.179057755,0.14285714285714285
daxp-ChunQiuTing-SuoLinNang.xml_14,莫不是夫郎丑难谐女貌？,12128692.033425102,0.14285714285714285
daxp-LaoDieDie-DaYuShaJia-2.xml_2,将身儿坐至在草堂等候，,12224353.703432953,0.0
daxp-FeiShiWo-TaoHuaCun.xml_6,鼓打二更准时往，,12224596.170182107,0.0
daxp-DuiLingHua-BiYuZan.xml_0,对菱花暗地里芳心自转，,12272926.063650839,0.0
daxp-ChunQiuTing-SuoLinNang.xml_3,想必是新婚渡鹊桥，,12276292.926311774,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_1,行不安坐不宁情态缠绵。,12285789.782236418,0.0
daxp-QiaoLouShang-HuangShanLei.xml_12,数更等交五鼓空房愈冷，,12295973.467199154,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,12344311.718600551,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,12353153.026522988,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,12398868.874391982,0.0
daxp-LaoDieDie-YuZhouFeng.xml_4,老爹爹在朝中官高爵显，,12409350.81461353,0.0
daxp-ErTingDe-SuoLinNang.xml_2,莫不是夫郎丑难谐女貌，,12456913.641472032,0.14285714285714285
daeh-WuDuanQiao-BiYuZan.xml_5,满腹冤屈向谁言。,12525149.370478734,0.0
daeh-LiYanFei-DaBaoGuo.xml_8,赐你的上方剑朝房问话，,12536943.808588529,0.0
daxp-QiaoLouShang-HuangShanLei.xml_7,原来是秋风起扫叶之声。,12559073.408734806,0.0
daeh-WuDuanQiao-BiYuZan.xml_1,薄命自伤怨红颜。,12560454.38871691,0.0
daxp-ErTingDe-SuoLinNang.xml_9,哪有个袖手旁观在壁上瞧。,12588800.855057539,0.0
daeh-WuDuanQiao-BiYuZan.xml_2,独处闺房愁无限，,12599131.854173295,0.0
daspd-HaiDaoBing-GuiFeiZuiJiu.xml_1,见玉兔（哇）玉兔又早东升。,12604598.829033082,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,12622492.292966845,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_11,但愿得杨六郎心如石坚。,12700599.948696695,0.0
daxp-ErTingDe-SuoLinNang.xml_27,自把珠玉夸富豪。,12728113.509468144,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_2,舅父前来出主意，,12758445.193062223,0.0
daxp-TingTaYan-ZuoGong.xml_6,早晚间休怪我言语怠慢，,12805268.109747067,0.0
sdxp-DangNianHan-SanJiZhang.xml_21,不能、不能、是万不能！,12873375.268115001,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,12952233.311947964,0.0
daeh-LiYanFei-ErJinGong.xml_2,耳边厢又听得朝靴响亮，,13022010.614872511,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,13038677.212590208,0.0
daxp-XiRiLi-LongFengChengXiang.xml_2,暗地堪笑奴兄长，,13039097.38455754,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_1,受逼迫去捡柴泪如雨下，,13043078.242171265,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_4,薛倚儿他好比无弓之箭，,13096412.719312727,0.0
daxp-ChunQiuTing-SuoLinNang.xml_7,世上何尝尽富豪，,13127178.075295346,0.14285714285714285
daxp-GuanShiYin-TianNvSanHua.xml_2,菩提树薝卜花千枝掩映，,13190032.082542257,0.0
daxp-LaoDieDie-DaYuShaJia-1.xml_2,将身儿坐至在草堂等候，,13210529.129491115,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,13243342.26892275,0.14285714285714285
daxp-DangRiLi-SuoLinNang.xml_18,还有那夜明珠粒粒成串，,13273704.567446819,0.0
daxp-TingTaYan-ZuoGong.xml_1,十五载到今日才吐真言。,13288081.626276799,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_0,王春娥坐草堂自思自叹，,13301215.704701656,0.14285714285714285
daeh-ZiNaRi-ErJinGong.xml_10,耳边厢又听得朝靴响亮，,13323955.993658833,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_2,在潼台被贼擒在命好险，,13335760.659020264,0.0
daxp-SuSanLi-NvQiJie.xml_1,将身来在大街前。,13391688.916326527,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_1,唤起我破天门状志凌云。,13436640.526204545,0.0
daxp-ChunQiuTing-SuoLinNang.xml_9,也有失意痛哭嚎啕，,13437367.999463702,0.0
daspd-HaiDaoBing-GuiFeiZuiJiu.xml_6,奴似嫦娥离月宫。,13506525.013981786,0.0
daeh-ZiNaRi-ErJinGong.xml_1,独坐在寒宫院闷闷悠悠。,13533827.901933223,0.0
daxp-ErTingDe-SuoLinNang.xml_13,不该词费又滔滔。,13566745.486978296,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,13596636.697646268,0.0
daspd-HaiDaoBing-GuiFeiZuiJiu.xml_5,恰便似嫦娥离月宫，,13606984.093146998,0.0
daeh-LiYanFei-DaBaoGuo.xml_3,各国的众王侯朝贺中华。,13661625.520700388,0.14285714285714285
daxp-DiTouLi-NvQiJie.xml_1,将身来在大街前。,13722296.860939045,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_2,春娥女好一此失群孤雁，,13728372.968340125,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_13,你叔王不让位再去骂他。,13748201.434525581,0.14285714285714285
daeh-ZuoChunGui-XiShi.xml_0,坐春闺只觉得光明似箭，,13784854.456105486,0.0
daxp-DiTouLi-NvQiJie.xml_3,过往的君子听我言。,13792499.467056202,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_9,宋天子主婚姻此事成全。,13825228.825220726,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,13912685.068312878,0.14285714285714285
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,13924894.981779195,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,13936823.434815299,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-2.xml_2,在潼台被贼擒性命好险，,14017925.21238173,0.0
daeh-ZiNaRi-ErJinGong.xml_9,想起了老王爷好不惨伤。,14051497.439262021,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_14,在六国封相人上人。,14075193.512717128,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_2,想当年桃花马上威风凛凛，,14084597.035184357,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_6,我今绝少人生趣，,14151264.929449322,0.0
daxp-SuSanLi-NvQiJie.xml_6,言说苏三把命断，,14243260.30309047,0.0
daxp-MuQinBu-FengHuanChao.xml_1,女儿言来听根源。,14384526.714965852,0.0
daeh-LiYanFei-ErJinGong.xml_0,李艳妃坐昭阳自思自想，,14397268.550006673,0.0
daeh-TanHongYan-HuoXiaoYu.xml_4,枕边泪（呀）共（那）阶前雨，,14461657.4805592,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,14472254.107878575,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,14566814.704716081,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,14595373.127453849,0.0
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,14765912.351993263,0.0
daxp-ErTingDe-SuoLinNang.xml_26,这都是神话凭空造，,14766918.554963492,0.0
daxp-QiaoLouShang-HuangShanLei.xml_14,我不免唤琏儿到街前探问，,14810143.416500874,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,14832903.254479609,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_9,宋天子主婚姻此事成全。,14891389.45093812,0.0
daxp-ZheCaiShi-SuoLinNang.xml_5,善果心花可自豪。,14916469.60898293,0.0
daeh-SunShangXiang-BieHuangGong.xml_4,与周郎定巧计把皇叔来骗，,14917446.663021274,0.0
daxp-ZhiJianTa-WangJiangTing.xml_6,低下头心生计，,14990904.072385283,0.0
daeh-WuDuanQiao-BiYuZan.xml_0,无端巧计将人陷，,15041856.61879836,0.0
danbz-BeiJiuChan-ChunGuiMeng.xml_2,我不免去安排罗衾绣枕，,15083546.660766695,0.0
sdxp-SuLongWei-WuJiaPo.xml_35,打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,15109149.859048819,0.0
daeh-LiYanFei-DaBaoGuo.xml_0,李艳妃设早朝龙书案下，,15154199.257775657,0.0
daxp-MuQinBu-FengHuanChao.xml_0,母亲不必心太偏，,15158491.071700368,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,15257488.270732814,0.0
sdxp-SuLongWei-WuJiaPo.xml_42,买绫罗、做衣衫、买白纸、糊白幡、打首饰、做妆奁，,15353453.76013728,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_13,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,15420361.760748524,0.14285714285714285
daxp-FeiShiWo-TaoHuaCun.xml_14,倘若是你响她也响，,15613208.426049203,0.0
daxp-ChunQiuTing-SuoLinNang.xml_28,这都是神话凭空造，,15797369.614779292,0.0
danbz-BeiJiuChan-ChunGuiMeng.xml_3,莫负他好春宵一刻千金。,15802793.233277621,0.0
daxp-ChunQiuTing-SuoLinNang.xml_16,叫梅香你把那好言相告，,15959235.738532756,0.0
daxp-MuQinBu-FengHuanChao.xml_3,女儿清白最为先。,16000660.288016593,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_3,老薛保你不必苦哀告，,16018772.72988184,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,16100715.992320113,0.0
daxp-ChunQiuTing-SuoLinNang.xml_2,在隔帘只见这一花轿，,16158581.16077701,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,16173778.081059841,0.0
daxp-ChunQiuTing-SuoLinNang.xml_29,自把珠玉夸富豪，,16198289.608191641,0.0
daeh-ZiNaRi-ErJinGong.xml_5,竟把我孤儿寡母当做了马牛。,16202165.422630239,0.0
daxp-ErTingDe-SuoLinNang.xml_1,同遇人为什么这样嚎啕。,16230877.744515341,0.0
daeh-ZiNaRi-ErJinGong.xml_8,李艳妃坐昭阳自思自想，,16294044.433134573,0.0
daeh-NuZiYou-TouJunBieYao.xml_0,奴自幼在闺阁娇生惯养，,16294994.663269637,0.0
danbz-KanDaWang-BaWangBieJi.xml_0,看大王在帐中和衣睡稳，,16348401.95554352,0.14285714285714285
daxp-ZhiJianTa-WangJiangTing.xml_8,出二堂深施礼，,16471518.245100467,0.0
daeh-CanQiQi-WuLongZuo.xml_0,惨凄凄唤苍天天不应响，,16585540.115346631,0.0
daxp-ZhiJianTa-WangJiangTing.xml_2,何人来把书信寄？,16619047.121204454,0.14285714285714285
daxp-TingTaYan-ZuoGong.xml_2,原来是杨家将把名姓改换，,16649139.152627893,0.0
daxp-ErTingDe-SuoLinNang.xml_6,梅香说话好颠倒，,16657605.727440007,0.0
daxp-ChunQiuTing-SuoLinNang.xml_13,同遇人为什么这样嚎啕？,16764780.688441614,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,16779847.843634058,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,16832595.95146516,0.14285714285714285
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,16908523.655674309,0.0
daxp-FeiShiWo-TaoHuaCun.xml_1,只怪你呆头呆脑慌慌张张。,17075603.033426225,0.0
daxp-DiTouLi-NvQiJie.xml_6,就说苏三把命断，,17244218.972936552,0.0
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,17271571.200051423,0.0
sdxp-WoHeNi-SiLangTanMu.xml_31,一夜之间你怎能回还。,17327242.325542986,0.0
daeh-TanHongYan-HuoXiaoYu.xml_2,薄幸冤家音信无有，,17400841.217816666,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,17416779.746347539,0.14285714285714285
daxp-SuSanLi-NvQiJie.xml_2,未曾开言心内惨，,17469602.808679502,0.0
daeh-LiYanFei-ErJinGong.xml_1,想起了朝中事好不惨伤！,17647740.26239441,0.0
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,17664915.099227656,0.0
daxp-ErTingDe-SuoLinNang.xml_12,你不该人前逞骄傲，,17856488.049313195,0.0
daxp-ErTingDe-SuoLinNang.xml_4,叫梅香你把那好言相告，,17895679.929544356,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_1,闭口无言王春娥。,18214065.619439393,0.14285714285714285
daxp-ZhiJianTa-WangJiangTing.xml_4,莫不是平地风波起，,18272022.056078404,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_4,背转身来哭嚎啕。,18272826.831983767,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,18375163.083796546,0.0
daeh-WangChunE-SanNiangJiaoZi.xml_6,将身儿来至在机房织绢，,18481869.392208803,0.0
daeh-WuDuanQiao-BiYuZan.xml_6,一心早想寻短见，,18482085.683576081,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_4,怒气不息在机房闷坐，,18585420.373570316,0.0
daxp-DangRiLi-SuoLinNang.xml_20,这囊儿虽非是千古罕见，,18640692.893881414,0.0
daxp-ZhiJianTa-WangJiangTing.xml_3,害得儿夫犯焦急；,19255217.246296395,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,19531055.132469259,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,19559799.620805934,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,19921374.220492702,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_2,我本是被骗进的富春院，,19936178.379852567,0.0
daxp-ErTingDe-SuoLinNang.xml_11,难免怀疑在心梢。,19950062.237310007,0.0
daxp-ZheCaiShi-SuoLinNang.xml_1,不想团圆在今朝。,19950062.237310007,0.0
daxp-XiRiLi-LongFengChengXiang.xml_4,月老本是乔国丈，,20056595.458187401,0.0
daxp-FeiShiWo-TaoHuaCun.xml_5,怎能够粗心大意你再荒唐。,20367901.708179414,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,20515020.98996013,0.0
daxp-ZheCaiShi-SuoLinNang.xml_4,柳暗花明休啼笑，,20630537.328047711,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_0,此时间不可闹笑话，,20684635.734697066,0.0
sdxp-WoHeNi-SiLangTanMu.xml_27,你要见高堂母我不阻拦。,20760886.18182078,0.0
sdxp-WoHeNi-SiLangTanMu.xml_28,有心赠你金鈚箭，,20835656.73504439,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,20915770.894129563,0.0
daeh-LiYanFei-DaBaoGuo.xml_6,写文约我且把玉玺打下，,20923467.062757775,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,21083590.140604045,0.0
daxp-DiTouLi-NvQiJie.xml_2,未曾开言我心好惨，,21255058.997717597,0.0
sdxp-WoHeNi-SiLangTanMu.xml_29,怕你一去就不回还。,21334414.546927702,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,21712709.654811662,0.0
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,21888922.423942097,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,22532015.508604422,0.0
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,23442507.815070353,0.0
lsxp-DaHeYi-SiLangTanMu.xml_1,大喝一声（哪）如雷震，,23917767.003405958,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,25043263.739033841,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,25236969.11714898,0.0
sdxp-WoHeNi-SiLangTanMu.xml_18,将身跪在地平川。,25284800.896853287,0.0
lsxp-DaHeYi-SiLangTanMu.xml_14,失落番邦被贼擒。,25352564.736698996,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,26220975.214226387,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,26449907.601859771,0.0
daspd-HaiDaoBing-GuiFeiZuiJiu.xml_3,乾坤分外明，,26847465.422551919,0.0
daxp-JiaoZhangSheng-HongNiang.xml_4,这也算是一段风流佳话，,26865901.675187826,0.0
daxp-JiaoZhangSheng-HongNiang.xml_2,放大胆忍气吞声休害怕，,27105143.669029571,0.0
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,27425431.205258228,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,27688705.933882933,0.0
daxp-GuanShiYin-TianNvSanHua.xml_4,绿柳枝酒甘露三千界上，,27896448.463458177,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,生死二字（喏）且由他。,28312055.464017957,0.0
lsxp-ZouYingLong-DaYanSong.xml_13,在品级台（呀）前臣见君。,28828787.359642044,0.0
sdxp-WoHeNi-SiLangTanMu.xml_20,黄沙盖脸尸骨不全。,29713328.425917178,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_0,此时间不可闹笑话，,30155956.016492896,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,30232199.070529662,0.0
lsxp-YiZhuangZhuang-QunYingHui.xml_1,请先生到江边即刻登舟。,30636034.787363559,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,30686987.429658227,0.0
lsxp-JiangShenEr-SanJiaDian.xml_5,因此上发配到登州。,30826541.869665813,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,30895294.755280677,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,30937882.920303717,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,30960957.210645165,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,31206104.821608361,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,31656591.751695581,0.0
lsxp-QingGongYan-FaDongWu.xml_0,庆功宴上把酒饮，,31949422.62726739,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_22,虎在笼中我不打，,31979591.253770035,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,32128857.730005939,0.0
danbz-KanDaWang-BaWangBieJi.xml_1,我这里出帐外且散愁情。,32313297.036969606,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_1,各为其（呀）主统貔貅。,32587802.981443208,0.0
daspd-HaiDaoBing-GuiFeiZuiJiu.xml_4,皓月当空，,32965404.567274906,0.0
lsxp-YiShiWu-YuCangJian.xml_7,我与奸贼不共戴天！,33406899.402076639,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,33794788.260502078,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,34220655.144988485,0.14285714285714285
lsxp-LiangGuoJiao-ShiJieTing-2.xml_2,管带三（呐）军要宽厚，,34363928.752352342,0.0
